RR001-1105|department of highways, of sewers; ex-State senators, ex-assemblymen,|department of highways, of sewers; ex-State senators, ex-assemblymen,
RR001-1106|police sergeants, detective sergeants, aldermen, were all present and|police sergeants, detective sergeants, aldermen, were all present and
RR001-1107|all doing yeoman service.|all doing yeoman service.
RR001-1108|Upon the tables were immense sheets, yards in diameter, with lists of|Upon the tables were immense sheets, yards in diameter, with lists of
RR001-1109|names. Back of the tables were immense piles of caps, badges and canes.|names. Back of the tables were immense piles of caps, badges and canes.
RR001-1110|As fast as the owners of the names on the list appeared their names|As fast as the owners of the names on the list appeared their names
RR001-1111|were checked and their invitation cards, which they threw down cheerily|were checked and their invitation cards, which they threw down cheerily
RR001-1112|upon the table in company with a five-dollar bill, were marked paid and|upon the table in company with a five-dollar bill, were marked paid and
RR001-1113|passed back for further use. At the other tables these cards were then|passed back for further use. At the other tables these cards were then
RR001-1114|good for a cap, a cane, and two badges, all of which the members were|good for a cap, a cane, and two badges, all of which the members were
RR001-1115|expected to wear.|expected to wear.
RR001-1116|Energetic as were the half-dozen deputy commissioners, police|Energetic as were the half-dozen deputy commissioners, police
RR001-1117|sergeants, detective sergeants, ex-assemblymen and the like, who|sergeants, detective sergeants, ex-assemblymen and the like, who
RR001-1118|labored at this clerical task without coats or vests, they were no|labored at this clerical task without coats or vests, they were no
RR001-1119|match for the throng of energetic Tammanyites who filed in and out,|match for the throng of energetic Tammanyites who filed in and out,
RR001-1120|carrying their hats and canes away with them. Hundreds of clerks,|carrying their hats and canes away with them. Hundreds of clerks,
RR001-1121|precinct captains, wardmen, street-cleaners, two-thousand-dollar-a-year|precinct captains, wardmen, street-cleaners, two-thousand-dollar-a-year
RR001-1122|clerks, swarmed the spacious lobby and greeted one another in that|clerks, swarmed the spacious lobby and greeted one another in that
RR001-1123|perfunctory way so common to most political organizations. The|perfunctory way so common to most political organizations. The
RR001-1124|“Hellos,” “Well, old mans,” “Well, how are things?” and “There goes”|“Hellos,” “Well, old mans,” “Well, how are things?” and “There goes”
RR001-1125|were as thick and all-pervading as the tobacco smoke which filled the|were as thick and all-pervading as the tobacco smoke which filled the
RR001-1126|rooms. Tammanyites in comfortable positions of all degrees moved about|rooms. Tammanyites in comfortable positions of all degrees moved about
RR001-1127|in new clothes and squeaky shoes. Distinct racial types illustrated|in new clothes and squeaky shoes. Distinct racial types illustrated
RR001-1128|how common is the trait of self-interest and how quick are the young|how common is the trait of self-interest and how quick are the young
RR001-1129|Germans, Irish and Jews to espouse some cause or profession where|Germans, Irish and Jews to espouse some cause or profession where
RR001-1130|self-interest and the simultaneous advancement of the power of some|self-interest and the simultaneous advancement of the power of some
RR001-1131|particular individual or organization are not incompatible. Smilingly|particular individual or organization are not incompatible. Smilingly
RR001-1132|they greeted one another, with that assumption of abandon and good|they greeted one another, with that assumption of abandon and good
RR001-1133|fellowship which was as evidently assumed for the occasion as could be.|fellowship which was as evidently assumed for the occasion as could be.
RR001-1134|In the case of many it was all too plain that it was an effort to be as|In the case of many it was all too plain that it was an effort to be as
RR001-1135|bright and genial as they appeared to be. However, they had mastered|bright and genial as they appeared to be. However, they had mastered
RR001-1136|the externals and could keep a straight face. How hard those straight|the externals and could keep a straight face. How hard those straight
RR001-1137|mouths could become, how defiant those narrow protruding jaws, only|mouths could become, how defiant those narrow protruding jaws, only
RR001-1138|time and a little failure on some one’s part would tell.|time and a little failure on some one’s part would tell.
RR001-1139|While the enthusiasm of this labor was at its highest Mr. Powers put|While the enthusiasm of this labor was at its highest Mr. Powers put
RR001-1140|in an appearance. He was as pictured. On this occasion, his clothes|in an appearance. He was as pictured. On this occasion, his clothes
RR001-1141|were plain black, his necktie black, his face a bright red, partially|were plain black, his necktie black, his face a bright red, partially
RR001-1142|due to a recent, and very close shave. He moved about with catlike|due to a recent, and very close shave. He moved about with catlike
